country,year,video_id,url,title,description,channel_title,published_at,duration_seconds,view_count,like_count,comment_count,default_language,tags_str,transcript_excerpt,summary,sentiment,narr_health,narr_environment,narr_animal_welfare,narr_taste,narr_price,narr_convenience,narr_novelty,narr_cultural_fit
Denmark,2017,oZw7xxtc68k,https://www.youtube.com/watch?v=oZw7xxtc68k,"How-To: Make ""No Death No Dairy"" Lasagna with John Joseph","John Joseph, lead singer of the Cro-Mags & Bloodclot is back to school you guys with some more Vegan knowledge. This time he's here to show us how to make his famous ""No Death, No Dairy"" vegan Lasagna along with side salad that even you're most hardcore salad hating friends will enjoy. 

Get John's book ""Meat is for Pussies"" here: http://www.purepma.com/books/

WATCH NEXT:
FUEL: The Vegan Ironman Diet of Cro-Mags’ John Joseph: http://bit.ly/2k53nnb

Subscribe to Munchies here: http://bit.ly/Subscribe-to-MUNCHIES

Check out http://munchies.tv for more!

Follow Munchies here:
Facebook: http://facebook.com/munchies
Twitter: http://twitter.com/munchies
Tumblr: http://munchies.tumblr.com
Instagram: http://instagram.com/munchiesvice
Pinterest: https://www.pinterest.com/munchies
Foursquare: https://foursquare.com/munchies
More videos from the VICE network: https://www.fb.com/vicevideo",Munchies,2017-02-09T12:00:06Z,739,1101012,27349.0,2139.0,en,how to; cooking; Munchies; Munchiestv; food; drinks; eating; chef; restaurant; VICE; VICE eats; chef's night out; action bronson; documentary; documentaries; interview; interviews; culture; wild; world; exclusive; independent; underground; travel; funny; journalism; vice guide; vice presents; vice.com; vice; vice videos; vicevideos; healthy food; cromags; lasagna; John Joseph; Cro Mags; a-evol; sponsored; meat is for pussies; nut cheese; vegan; punk; hardcore; noisey; NYHC; new york; nyc; iron man; bad brains,,"John Joseph, lead singer of the Cro-Mags & Bloodclot is back to school you guys with some more Vegan knowledge. This time he's here to show us how to make his famous ""No Death, No Dairy"" vegan Lasagna along with side salad that even you're most hardcore salad hating friends will enjoy. Get John's book ""Meat is for Pussies"" here: http://www.purepma.com/books/

WATCH NEXT:
FUEL: The Vegan Ironman Diet of Cro-Mags’ John Joseph: http://bit.ly/2k53nnb

Subscribe to Munchies here: http://bit.ly/Subscribe-to-MUNCHIES

Check out http://munchies.tv for more! Follow Munchies here:
Facebook: http://facebook.com/munchies
Twitter: http://twitter.com/munchies
Tumblr: http://munchies.tumblr.com
Instagram: http://instagram.com/munchiesvice
Pinterest: https://www.pinterest.com/munchies
Foursquare: https://foursquare.com/munchies
More videos from the VICE network: https://www.fb.com/vicevideo",-0.8675,0,0,0,0,0,0,0,0
Denmark,2017,QKgYRtHwJ28,https://www.youtube.com/watch?v=QKgYRtHwJ28,Andy Makes the Most Flavorful Vegan Broth Ever | Bon Appétit,"Pour that bone broth down the drain! But don't, actually, that's wasteful. Just phase it out with this amazing vegan broth recipe by Andy Baraghani!

Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Subscribe to the magazine! https://bit.ly/313UWRu

ABOUT BON APPÉTIT
Bon Appétit is a highly opinionated food brand that wants everyone to love cooking and eating as much as we do. We believe in seasonal produce, properly salted pasta water, and developing recipes that anyone can make at home. 


Andy Makes the Most Flavorful Vegan Broth Ever | Bon Appétit",Bon Appétit,2017-07-17T15:01:07Z,198,1044867,35004.0,945.0,en,vegan; soup; stew; vegetable stock; vegetable broth; vegan broth; vegan soup; vegan stock; shiitake mushrooms; how to make broth; how make vegetable stock; how to make vegan broth; vegan food; vegan recipe; best vegan recipe; easy vegan recipe; best vegan food; vegan meal; raw vegan; vegetarian; andy; andy bon appetit; andy test kitchen; andy makes; andy baraghani; andy makes soup; andy andy makes vegan soup; make vegan soup; vegan soup bon appetit; food; bon appetit,,"Want Bon Appétit shirts, hats and more? https://shop.bonappetit.com/?utm_source=youtube&utm_brand=ba&utm_campaign=aud-dev&utm_medium=video&utm_content=merch-shop-promo

Still haven’t subscribed to Bon Appétit on YouTube? ►► http://bit.ly/1TLeyPn

Want more Bon Appétit in your life? Andy Makes the Most Flavorful Vegan Broth Ever | Bon Appétit",0.9571,0,1,0,2,0,0,1,0
Denmark,2017,TbZSVaTjHYM,https://www.youtube.com/watch?v=TbZSVaTjHYM,3 DIY Oil Free Salad Dressing Recipes | Easy + Healthy,"These DIY salad dressings are oil-free, gluten-free and vegan recipes.   Try adding them to your favorite salads to add lots of flavor without the added oils.
SUBSCRIBE: http://tinyurl.com/jaxbcd6 

FAVORITE KITCHEN TOOLS:
4-ounce Mason Jar: http://amzn.to/2lggQtj
4-Cup Glass Measuring Cup: http://amzn.to/2nenAfK
Mini Food Processor: http://amzn.to/2n9ZxMf

MORE SALAD DRESSING RECIPES: 
https://youtu.be/sqPmgP07160
https://youtu.be/utL-4t2Ag0Q

FOLLOW CLEAN & DELICIOUS ON SOCIAL:
Facebook: http://tinyurl.com/hjb6yk3
SnapChat: CleanDelicious
Twitter: https://twitter.com/DaniSpies
Instagram: http://tinyurl.com/gv6b5qe
Pinterest: https://www.pinterest.com/danispies/

HONEY MUSTARD VINAIGRETTE RECIPE
1/2 cup chopped onion
1/4 cup dijon mustard
1/4 cup cider vinegar
1/4 cup honey (use maple syrup to keep recipe vegan)
1/4 cup filtered water
2 teaspoon salt
Fresh ground black pepper

Place everything into your food processor and blend until you have a nice thin dressing.

Makes about 1 cup.
",Clean & Delicious,2017-11-02T15:14:14Z,415,807743,29597.0,454.0,en,salad recipe; how to make salad; salad recipes; salad dressing; healthy food; healthy recipes; healhty eating; healthy recipe; healthy vegan; eat healthy; healthy lunch; healthy diet; salad dressing recipes; how to make salad dressing; healthy salad dressing; weight loss diet; how to loss weight; diet; lose weight; diet for weightloss; vegan recipes; raw vegan; vegan recipe; vegan food; vegan diet; vegan weight loss; meal prep vegan,,"SUBSCRIBE: http://tinyurl.com/jaxbcd6 

FAVORITE KITCHEN TOOLS:
4-ounce Mason Jar: http://amzn.to/2lggQtj
4-Cup Glass Measuring Cup: http://amzn.to/2nenAfK
Mini Food Processor: http://amzn.to/2n9ZxMf

MORE SALAD DRESSING RECIPES: 
https://youtu.be/sqPmgP07160
https://youtu.be/utL-4t2Ag0Q

FOLLOW CLEAN & DELICIOUS ON SOCIAL:
Facebook: http://tinyurl.com/hjb6yk3
SnapChat: CleanDelicious
Twitter: https://twitter.com/DaniSpies
Instagram: http://tinyurl.com/gv6b5qe
Pinterest: https://www.pinterest.com/danispies/

HONEY MUSTARD VINAIGRETTE RECIPE
1/2 cup chopped onion
1/4 cup dijon mustard
1/4 cup cider vinegar
1/4 cup honey (use maple syrup to keep recipe vegan)
1/4 cup filtered water
2 teaspoon salt
Fresh ground black pepper

Place everything into your food processor and blend until you have a nice thin dressing. Makes about 1 cup. Makes about 1 cup. Makes about 1 cup.",0.9959,2,1,0,6,0,2,4,0
Denmark,2017,jtrvkhgpIIM,https://www.youtube.com/watch?v=jtrvkhgpIIM,Vegan Magnum with Salted Caramel,"MY NEW COOKBOOK IS HERE! Filled with 35+ healthy sweets & treats, plant-based cooking/health tips for beginners, and ingredient information: www.thetastyk.com/cookbook

◆ MY BLOG: www.thetastyk.com
◇ MY INSTAGRAM: www.instagram.com/thetastyk
◆ MY FACEBOOK: www.facebook.com/thetastyk1

FULL RECIPE: http://bit.ly/2t4VeUm

Music credits: 
MODERN - iMovie",Kirsten Kaminski,2017-07-10T12:31:41Z,57,724300,14658.0,59.0,en,vegan; magnum; healthy; vegan magnum,,"MY NEW COOKBOOK IS HERE! Filled with 35+ healthy sweets & treats, plant-based cooking/health tips for beginners, and ingredient information: www.thetastyk.com/cookbook

◆ MY BLOG: www.thetastyk.com
◇ MY INSTAGRAM: www.instagram.com/thetastyk
◆ MY FACEBOOK: www.facebook.com/thetastyk1

FULL RECIPE: http://bit.ly/2t4VeUm

Music credits: 
MODERN - iMovie",0.8268,3,0,0,4,0,0,1,0
Denmark,2017,ooVD0EXTgSI,https://www.youtube.com/watch?v=ooVD0EXTgSI,WEGAŃSKIE NALEŚNIKI 👌 z borówkami | Kinga Paruzel & Kuchnia Lidla,"Kinga przygotowała kolejny wegański przepis! Zajrzyj na Kuchnię Lidla i zobacz, jak zrobić wyborne naleśniki z kremem waniliowym na bazie nerkowców. Podane ze słodkimi borówkami i świeżą miętą wyglądają rewelacyjnie!
SUBSKRYBUJ - https://goo.gl/jGdBeU.

Sprawdź inne przepisy na dania wegetariańskie - https://goo.gl/HXUnfe.
Inspiruj się naszymi przepisami na ciasta i desery - https://goo.gl/F2u4tv.

Przepis Kingi Paruzel na wegańskie naleśniki z borówkami - https://goo.gl/1r8Pme.

Składniki:
Naleśniki
-mąka pszenna – 130 g
-mąka ziemniaczana – 1 łyżka
-cukier trzcinowy – 3 łyżki
-mleko sojowe – 375 ml
-olej rzepakowy – 1 łyżka
-woda – 60 ml
-sól – 1 szczypta
Krem waniliowo-cytrynowy
-nerkowce – 1 szklanka
-syrop klonowy – 2 łyżki
-mleko migdałowe – 100 ml
-cytryna – 1 szt.
-laska wanilii – 1 szt.
-sól – 1 szczypta
Dodatkowo
-świeże borówki
-świeża mięta

✦✦✦ Znajdź inspiracje w nowej KUCHNI LIDLA! ✦✦✦
🍴 Szybkie i nowoczesne przepisy Darii Ładocha ➡ https://goo.gl/kkr50A
🍴 Gotuj tradycyj",KuchniaLidla.pl,2017-07-07T13:59:56Z,322,582411,3222.0,301.0,pl,naleśniki; przepis na naleśniki; wegańskie naleśniki; jak zrobić wegańskie naleśniki; krem waniliowy; orzechy nerkowca; krem z nerkowców; wegański krem; wegański krem waniliowy; przepis na wegański krem; ciasto na naleśniki; naleśniki bez laktozy; naleśniki z borówkami; wegańskie przepisy; wegetariańskie przepisy; Kinga Paruzel; Kinga Paruzel gotuje; przepisy Kingi Paruzel; kuchnia wegańska; kuchnia lidla; lidl; lidl polska; przepisy; gotowanie; recipe; cooking,,"SUBSKRYBUJ - https://goo.gl/jGdBeU. Sprawdź inne przepisy na dania wegetariańskie - https://goo.gl/HXUnfe. Przepis Kingi Paruzel na wegańskie naleśniki z borówkami - https://goo.gl/1r8Pme. ✦✦✦
Śledź naszą ofertę ➡ http://lidl.pl
Odwiedź Kuchnię Lidla ➡ http://kuchnialidla.pl
Polub nas na Facebooku ➡ https://www.facebook.com/lidlpolska
Nasz Instagram ➡ https://www.instagram.com/lidlpolska/
Przypnij nas ➡ http://www.pinterest.com/lidlpolska",0.7352,0,0,0,0,0,1,6,0
Denmark,2017,HhLIDmKqbl0,https://www.youtube.com/watch?v=HhLIDmKqbl0,VEGAN PHO » easy vietnamese noodle soup,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 ""Limes"" by Navina . Available on Soundcloud: https://soundcloud.com/navinamusic/navina-limes, or Instagram @navinamusic

RECIPE
🌱 Vegan pho: http://bit.ly/2mFkdjt-pho

WHAT WE USE @ THE PUL KITCHEN (2019)
» Blender: https://amzn.to/2GfbeL6
» Food processor: https://amzn.to/2IquU2b
» Hand blender: https://amzn.to/2PojlJM
» Cast iron pot: https://amzn.to/2WtKDT6
» Mini spice jars: http://amzn.to/2exHWP8
» Air-tight containers: http://amzn.to/2iPXmiW

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Facebook: https://www.facebook.com/pickuplimes/ 
👉 Pinterest: https://www.pinterest.com/sadiabadiei/ 
 
❤ Sadia",Pick Up Limes,2017-06-01T19:37:50Z,278,579277,20381.0,505.0,en,vegetarian pho; pho recipe; vegan pho; vegan pho recipe; noodle soup recipe; vegan recipes; vegan dinner; vegan soups; easy pho; easy pho recipe; vegan pho soup; vegan pho easy; vietnam; vietnamese noodle soup; vegan recipe; vegan dinner ideas; vegan comfort food; how to cook tofu; vegan tofu recipe; vegan meal ideas; comfort food; nutrition; dietitian; healthy; plant-based; health dinner; dinner ideas; easy vegetarian pho; vegetarian dinner ideas; vegetarian soup,,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 ""Limes"" by Navina . Available on Soundcloud: https://soundcloud.com/navinamusic/navina-limes, or Instagram @navinamusic

RECIPE
🌱 Vegan pho: http://bit.ly/2mFkdjt-pho

WHAT WE USE @ THE PUL KITCHEN (2019)
» Blender: https://amzn.to/2GfbeL6
» Food processor: https://amzn.to/2IquU2b
» Hand blender: https://amzn.to/2PojlJM
» Cast iron pot: https://amzn.to/2WtKDT6
» Mini spice jars: http://amzn.to/2exHWP8
» Air-tight containers: http://amzn.to/2iPXmiW

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Facebook: https://www.facebook.com/pickuplimes/ 
👉 Pinterest: https://www.pinterest.com/sadiabadiei/ 
 
❤ Sadia",0.972,0,0,0,0,0,1,3,0
Denmark,2017,XAyApmw00eo,https://www.youtube.com/watch?v=XAyApmw00eo,Vegan Kimchi,"Comeback for NEW Easy & Fun Asian Recipes Every Friday!!
Watch More Asian at Home: http://bit.ly/1snn3XK
🙄💁🏻✨

Website http://www.SeonkyoungLongest.com

Facebook  http://www.facebook.com/seonkyounglongest

Instagram  http://instagram.com/SeonkyoungLongest

Snapchat: https://snapchat.com/add/TheSeon

Twitter  http://twitter.com/Seonkyoung

Pinterest  http://pinterest.com/Seonkyoung

RECIPE:  http://seonkyounglongest.com/vegan-kimchi

Vegan Kimchi
Makes 2 of 32oz Jars

Ingredients
For Salting Cabbage
5 lb napa cabbage (approximately 1 large or 2 medium size)
3/4 cup Korean kimchi sea salt or flake sea salt http://amzn.to/2hSCKRB
For Vegan Kimchi Paste 
1 1/2 cup water
4 dried shiitake mushrooms http://amzn.to/2iG8dbG
1  sheet of 5”x5” dried seaweed (Konbu/Dahsima) http://amzn.to/2iRHGrD
2 Tbs sweet rice flour http://amzn.to/2iRN5Pl
4 cloves garlic
1 oz ginger root
1 to 2 fresh red chili (optional)
6 to 8 oz well ripped persimmon (approximately 2 medium size), peeled
1 Tbs salt
3/4 cup go",Seonkyoung Longest,2017-01-05T06:10:17Z,597,532640,20300.0,605.0,en,authentic; authentic recipe; seonkyoung; seonkyoung longest; Asian at home; Asian home cooking; Asian at home recipes; Asian recipe; Asian home cook meal; chinese food; Korean food; Indonesian Food; Japanese food; Vietnamese food; recipe; cooking; recipes; Easy Asian recipes; vegan kimchi; kimchi; vegan kimchi recipe; homemade vegan kimchi; traditional kimchi recipe; how to make vegan kimchi; best kimchi recipe; best vegan kimchi recipe,,"Comeback for NEW Easy & Fun Asian Recipes Every Friday!! Watch More Asian at Home: http://bit.ly/1snn3XK
🙄💁🏻✨

Website http://www.SeonkyoungLongest.com

Facebook  http://www.facebook.com/seonkyounglongest

Instagram  http://instagram.com/SeonkyoungLongest

Snapchat: https://snapchat.com/add/TheSeon

Twitter  http://twitter.com/Seonkyoung

Pinterest  http://pinterest.com/Seonkyoung

RECIPE:  http://seonkyounglongest.com/vegan-kimchi

Vegan Kimchi
Makes 2 of 32oz Jars

Ingredients
For Salting Cabbage
5 lb napa cabbage (approximately 1 large or 2 medium size)
3/4 cup Korean kimchi sea salt or flake sea salt http://amzn.to/2hSCKRB
For Vegan Kimchi Paste 
1 1/2 cup water
4 dried shiitake mushrooms http://amzn.to/2iG8dbG
1  sheet of 5”x5” dried seaweed (Konbu/Dahsima) http://amzn.to/2iRHGrD
2 Tbs sweet rice flour http://amzn.to/2iRN5Pl
4 cloves garlic
1 oz ginger root
1 to 2 fresh red chili (optional)
6 to 8 oz well ripped persimmon (approximately 2 medium size), peeled
1 Tbs salt
3/4 cup gochugaru, Korean red pepper flakes (reduce amount to 1/3 to 1/2 cup if you like mild spicy) http://amzn.to/2hUBoJ4
For Vegetables
8 to 10 oz Korean radish or daikon, peeled and thinly julienne 
4 green onions, halves in lengthwise then cut into 1-inch long pieces
4 oz Korean mustard, thinly julienne carrot or garlic chive 
2 Tbs sesame seeds",0.9589,0,2,0,0,0,1,1,0
Denmark,2017,5t_v7HEBJ28,https://www.youtube.com/watch?v=5t_v7HEBJ28,How-To: Make Vegan Curry with Alex Olson,"Pro skater Alex Olson went vegetarian after an unfortunate incident with a lizard at the age of thirteen, and now he's in the MUNCHIES Test Kitchen to show us how to make a vegan Indian curry. This coconut milk-based curry is spicy, delicious, and filling, even without meat.

Check out the recipe here: https://munchies.vice.com/en_us/article/kbkjnx/vegan-potato-and-pea-curry

WATCH NEXT:
How-To: Make Cauliflower Crust Pizza: http://bit.ly/2kRWV8n

Subscribe to Munchies here: http://bit.ly/Subscribe-to-MUNCHIES

Check out http://munchies.tv for more!

Follow Munchies here:
Facebook: http://facebook.com/munchies
Twitter: http://twitter.com/munchies
Tumblr: http://munchies.tumblr.com
Instagram: http://instagram.com/munchiesvice
Pinterest: https://www.pinterest.com/munchies
Foursquare: https://foursquare.com/munchies
More videos from the VICE network: https://www.fb.com/vicevideo",Munchies,2017-03-02T17:00:01Z,337,488487,7094.0,540.0,en,how to; cooking; Munchies; Munchiestv; food; drinks; eating; chef; restaurant; VICE; girl eats food; al-kee-hol; VICE eats; chef's night out; action bronson; documentary; documentaries; interview; interviews; culture; wild; world; exclusive; independent; underground; travel; funny; journalism; vice guide; vice presents; vice.com; vice; vice mag; vice videos; vicevideos; healthy food; MUNCHIES; alex olson; skating; Plant Based; Curry; vegan; how-to; munchies test kitchen; aevol; indian food; vegetarian,,"Pro skater Alex Olson went vegetarian after an unfortunate incident with a lizard at the age of thirteen, and now he's in the MUNCHIES Test Kitchen to show us how to make a vegan Indian curry. This coconut milk-based curry is spicy, delicious, and filling, even without meat. Check out the recipe here: https://munchies.vice.com/en_us/article/kbkjnx/vegan-potato-and-pea-curry

WATCH NEXT:
How-To: Make Cauliflower Crust Pizza: http://bit.ly/2kRWV8n

Subscribe to Munchies here: http://bit.ly/Subscribe-to-MUNCHIES

Check out http://munchies.tv for more! Follow Munchies here:
Facebook: http://facebook.com/munchies
Twitter: http://twitter.com/munchies
Tumblr: http://munchies.tumblr.com
Instagram: http://instagram.com/munchiesvice
Pinterest: https://www.pinterest.com/munchies
Foursquare: https://foursquare.com/munchies
More videos from the VICE network: https://www.fb.com/vicevideo",0.2481,0,0,0,1,0,0,0,0
Denmark,2017,4WzBrkXFe70,https://www.youtube.com/watch?v=4WzBrkXFe70,VEGAN CARAMEL CHEESECAKE | gluten-free vegan cheesecake,"I'm ridiculously excited about this vegan caramel cheesecake! And it's a perfect vegan Thanksgiving dessert. Not only is it the perfect gluten-free vegan dessert, but even if you're not vegan I think you'll love it. It's creamy, smooth and naturally gluten-free, dairy-free and paleo-friendly as well. Just think of it as a delicious, healthy dessert - that's drizzled in the most amazing salted caramel sauce. Enjoy! 

For the FULL Vegan Caramel Cheesecake Recipe: http://bit.ly/2ALUqbi

My two other vegan cheesecake recipes:
Raw Mixed Berry and Vanilla Bean Cheesecake:  http://bit.ly/2zL01Sb
Raw Coconut Macadamia Mango Cheesecake: http://bit.ly/2jvrmS7

My Gluten-Free Bali Travel Guide: http://bit.ly/2v5Sb4s

Thanks for watching! Make sure to subscribe for more videos: http://bit.ly/2afhftX

PRODUCTS & INGREDIENTS MENTIONED:
Springform Pan: http://amzn.to/2hDXLW1
White Sauce Pot: http://amzn.to/2AU2asE
Glass Sauce Container: http://amzn.to/2zMiBJx
Offfset Spatula: http://amzn.to/2AU9CEc
R",Downshiftology,2017-11-16T19:01:24Z,321,472978,19485.0,447.0,en,vegan; vegan desserts; vegan recipes; vegan cheesecake; cheesecake recipe; vegan recipes dessert; vegan dessert recipes; vegan desserts no bake; caramel cheesecake; vegan sauces; veganism; raw cheesecake; no bake cheesecake; dairy free recipes; dairy free desserts; paleo recipes; vegan cake; healthy cake; healthy; gluten free; gluten free recipes; gluten free vegan; vegetarian; vegan cooking; dessert; downshiftology; vegan salted caramel; caramel; plant based diet; vegan meals,,"I'm ridiculously excited about this vegan caramel cheesecake! It's creamy, smooth and naturally gluten-free, dairy-free and paleo-friendly as well. For the FULL Vegan Caramel Cheesecake Recipe: http://bit.ly/2ALUqbi

My two other vegan cheesecake recipes:
Raw Mixed Berry and Vanilla Bean Cheesecake:  http://bit.ly/2zL01Sb
Raw Coconut Macadamia Mango Cheesecake: http://bit.ly/2jvrmS7

My Gluten-Free Bali Travel Guide: http://bit.ly/2v5Sb4s

Thanks for watching! Make sure to subscribe for more videos: http://bit.ly/2afhftX

PRODUCTS & INGREDIENTS MENTIONED:
Springform Pan: http://amzn.to/2hDXLW1
White Sauce Pot: http://amzn.to/2AU2asE
Glass Sauce Container: http://amzn.to/2zMiBJx
Offfset Spatula: http://amzn.to/2AU9CEc
Raw Organic Cashews: http://amzn.to/2hGqrxA
Organic Coconut Oil: http://amzn.to/2yNqI52
Organic Vanilla Beans: http://amzn.to/2yQ7UC8
Cake Stand: http://bit.ly/2LhI3tt

ALWAYS IN MY KITCHEN:
Counter Stools: http://bit.ly/2tUNvZG
Vitamix Blender: http://bit.ly/2tVjw3L
All Clad Cookware: http://amzn.to/2icltoz
Tea Kettle: http://amzn.to/2uuNSMp
Utensil Holder: http://bit.ly/2tVfGaH
Flour Jars: http://bit.ly/2tV6C5y
Knife Block: http://bit.ly/2tUGzMa
Wood Cutting Board: http://bit.ly/2tFsF53

WHAT I'M WEARING
Madwell Top: http://bit.ly/2A4UKFY
AG Jeans: http://bit.ly/2tmO7Yl
Linen Apron: http://bit.ly/2twA32E

WEBSITE: https://www.downshiftology.com
INSTAGRAM: http://instagram.com/downshiftology
FACEBOOK: http://facebook.com/downshiftology
PINTEREST: http://pinterest.com/downshiftology",0.9898,2,0,0,1,0,0,0,0
Denmark,2017,gNZfGdwhp3k,https://www.youtube.com/watch?v=gNZfGdwhp3k,Vegan Steak | Wheat Meat | Seitan Steak | THE HAPPY PEAR,"We played Doctor Frankenstein this week and turned plants into steaks!!! …Vegan steaks, that is! We did it using seitan made from from vital wheat gluten, and the likeness to meat is unmiSTEAKable!

Sorry we don't have a written recipe for this! We're currently working on an updated and improved version which will feature in our new book (to be launched in Spring 2018)... So please bear with us until then!

All the best,
Dave & Steve.



-~-~~-~~~-~~-~-
Please watch: ""VEGAN RAINBOW MEAL PREP | THE HAPPY PEAR"" 
https://www.youtube.com/watch?v=QvMkd5ZQthQ
-~-~~-~~~-~~-~-",The Happy Pear,2017-04-21T16:00:05Z,538,464615,12093.0,830.0,en-GB,vegan steak; vegan steak recipe; wheat meat; seiten; seitan; sieten; sietan; vital wheat gluten; how to make vegan steak; the happy pear; happy pear; healthy steak; vegan meat; homemade vegan meat; vegetarian meat; meat substitute; vegetarian steak,,"We played Doctor Frankenstein this week and turned plants into steaks!!! …Vegan steaks, that is! We did it using seitan made from from vital wheat gluten, and the likeness to meat is unmiSTEAKable! -~-~~-~~~-~~-~-
Please watch: ""VEGAN RAINBOW MEAL PREP | THE HAPPY PEAR"" 
https://www.youtube.com/watch?v=QvMkd5ZQthQ
-~-~~-~~~-~~-~-",0.9807,0,0,0,0,0,0,1,0
